"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-PlayerFNameComparatorFirstLetter-record1Value","0-PlayerFNameComparatorFirstLetter-record2Value","0-PlayerFNameComparatorFirstLetter-record1PreprocessedValue","0-PlayerFNameComparatorFirstLetter-record2PreprocessedValue","0-PlayerFNameComparatorFirstLetter-similarity","0-PlayerFNameComparatorFirstLetter-postproccesedSimilarity","1-PlayerFNameComparatorJaccard-record1Value","1-PlayerFNameComparatorJaccard-record2Value","1-PlayerFNameComparatorJaccard-record1PreprocessedValue","1-PlayerFNameComparatorJaccard-record2PreprocessedValue","1-PlayerFNameComparatorJaccard-similarity","1-PlayerFNameComparatorJaccard-postproccesedSimilarity","2-PlayerLNameComparatorJaccard-record1Value","2-PlayerLNameComparatorJaccard-record2Value","2-PlayerLNameComparatorJaccard-record1PreprocessedValue","2-PlayerLNameComparatorJaccard-record2PreprocessedValue","2-PlayerLNameComparatorJaccard-similarity","2-PlayerLNameComparatorJaccard-postproccesedSimilarity","3-PlayerLNameComparatorLevenshtein-record1Value","3-PlayerLNameComparatorLevenshtein-record2Value","3-PlayerLNameComparatorLevenshtein-record1PreprocessedValue","3-PlayerLNameComparatorLevenshtein-record2PreprocessedValue","3-PlayerLNameComparatorLevenshtein-similarity","3-PlayerLNameComparatorLevenshtein-postproccesedSimilarity","4-PlayerNationaltyComparatorEqual-record1Value","4-PlayerNationaltyComparatorEqual-record2Value","4-PlayerNationaltyComparatorEqual-record1PreprocessedValue","4-PlayerNationaltyComparatorEqual-record2PreprocessedValue","4-PlayerNationaltyComparatorEqual-similarity","4-PlayerNationaltyComparatorEqual-postproccesedSimilarity"
"WekaMatchingRule","PlayerComplete_8651","newplayerTeamData_1254","0.7865658056643267",,"m.","plattenhardt","m.","plattenhardt","0.0","0.0","m.","plattenhardt","m.","plattenhardt","0.0","0.0","titsch-rivero","marvin","titsch-rivero","marvin","0.0","0.0","titsch-rivero","marvin","titsch-rivero","marvin","0.15384615384615385","0.15384615384615385","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6924","newplayerTeamData_1252","0.7865658056643267",,"s.","areola","s.","areola","0.0","0.0","s.","areola","s.","areola","0.0","0.0","sparagna","alphonse","sparagna","alphonse","0.0","0.0","sparagna","alphonse","sparagna","alphonse","0.0","0.0","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11470","newplayerTeamData_1545","0.7865658056643267",,"n.","golovin","n.","golovin","0.0","0.0","n.","golovin","n.","golovin","0.0","0.0","safronidi","aleksandr","safronidi","aleksandr","0.0","0.0","safronidi","aleksandr","safronidi","aleksandr","0.11111111111111116","0.11111111111111116","Russia","Russia","Russia","Russia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_8651","newplayerTeamData_1255","0.7865658056643267",,"m.","hector","m.","hector","0.0","0.0","m.","hector","m.","hector","0.0","0.0","titsch-rivero","jonas","titsch-rivero","jonas","0.0","0.0","titsch-rivero","jonas","titsch-rivero","jonas","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11470","newplayerTeamData_1544","0.7865658056643267",,"n.","miranchuk","n.","miranchuk","0.0","0.0","n.","miranchuk","n.","miranchuk","0.0","0.0","safronidi","anton","safronidi","anton","0.0","0.0","safronidi","anton","safronidi","anton","0.33333333333333337","0.33333333333333337","Russia","Russia","Russia","Russia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18503","newplayerTeamData_1649","0.7865658056643267",,"k.","augustinsson","k.","augustinsson","0.0","0.0","k.","augustinsson","k.","augustinsson","0.0","0.0","ekman","ludwig","ekman","ludwig","0.0","0.0","ekman","ludwig","ekman","ludwig","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18503","newplayerTeamData_1648","0.7865658056643267",,"k.","olsson","k.","olsson","0.0","0.0","k.","olsson","k.","olsson","0.0","0.0","ekman","martin","ekman","martin","0.0","0.0","ekman","martin","ekman","martin","0.16666666666666663","0.16666666666666663","Sweden","Sweden","Sweden","Sweden","1.0","1.0"
"WekaMatchingRule","PlayerComplete_10783","newplayerTeamData_1179","0.7865658056643267",,"k.","schone","k.","schone","0.0","0.0","k.","schone","k.","schone","0.0","0.0","risgård","lasse","risgård","lasse","0.0","0.0","risgård","lasse","risgård","lasse","0.1428571428571429","0.1428571428571429","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18546","newplayerTeamData_1558","0.7865658056643267",,"m.","salman","m.","salman","0.0","0.0","m.","salman","m.","salman","0.0","0.0","al mutairi","alfaraj","al mutairi","alfaraj","0.0","0.0","al mutairi","alfaraj","al mutairi","alfaraj","0.30000000000000004","0.30000000000000004","Saudi Arabia","Saudi Arabia","Saudi Arabia","Saudi Arabia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18546","newplayerTeamData_1559","0.7865658056643267",,"m.","yahia","m.","yahia","0.0","0.0","m.","yahia","m.","yahia","0.0","0.0","al mutairi","alshehri","al mutairi","alshehri","0.0","0.0","al mutairi","alshehri","al mutairi","alshehri","0.4","0.4","Saudi Arabia","Saudi Arabia","Saudi Arabia","Saudi Arabia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3701","newplayerTeamData_1525","0.7865658056643267",,"fábio","ricardo","fábio","ricardo","0.0","0.0","fábio","ricardo","fábio","ricardo","0.0","0.0","pacheco","quaresma","pacheco","quaresma","0.0","0.0","pacheco","quaresma","pacheco","quaresma","0.125","0.125","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3701","newplayerTeamData_1524","0.7865658056643267",,"fábio","mario","fábio","mario","0.0","0.0","fábio","mario","fábio","mario","0.0","0.0","pacheco","rui","pacheco","rui","0.0","0.0","pacheco","rui","pacheco","rui","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9191","newplayerTeamData_1340","0.7865658056643267",,"g.","sakai","g.","sakai","0.0","0.0","g.","sakai","g.","sakai","0.0","0.0","miura","hiroki","miura","hiroki","0.0","0.0","miura","hiroki","miura","hiroki","0.16666666666666663","0.16666666666666663","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9191","newplayerTeamData_1341","0.7865658056643267",,"g.","makino","g.","makino","0.0","0.0","g.","makino","g.","makino","0.0","0.0","miura","tomoaki","miura","tomoaki","0.0","0.0","miura","tomoaki","miura","tomoaki","0.1428571428571429","0.1428571428571429","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18872","newplayerTeamData_1177","0.7865658056643267",,"m.","stryger","m.","stryger","0.0","0.0","m.","stryger","m.","stryger","0.0","0.0","bobjerg","larsen jens","bobjerg","larsen jens","0.0","0.0","bobjerg","larsen jens","bobjerg","larsen jens","0.18181818181818177","0.18181818181818177","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18872","newplayerTeamData_1176","0.7865658056643267",,"m.","lossl","m.","lossl","0.0","0.0","m.","lossl","m.","lossl","0.0","0.0","bobjerg","jonas","bobjerg","jonas","0.0","0.0","bobjerg","jonas","bobjerg","jonas","0.1428571428571429","0.1428571428571429","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18933","newplayerTeamData_1207","0.7865658056643267",,"h.","pickford","h.","pickford","0.0","0.0","h.","pickford","h.","pickford","0.0","0.0","pickering","jordan","pickering","jordan","0.0","0.0","pickering","jordan","pickering","jordan","0.11111111111111116","0.11111111111111116","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_10912","newplayerTeamData_1229","0.7865658056643267",,"t.","pope","t.","pope","0.0","0.0","t.","pope","t.","pope","0.0","0.0","pope","nick","pope","nick","0.0","0.0","pope","nick","pope","nick","0.0","0.0","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11896","newplayerTeamData_1334","0.7865658056643267",,"d.","muto","d.","muto","0.0","0.0","d.","muto","d.","muto","0.0","0.0","kobayashi","yoshinori","kobayashi","yoshinori","0.0","0.0","kobayashi","yoshinori","kobayashi","yoshinori","0.2222222222222222","0.2222222222222222","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_7665","newplayerTeamData_1414","0.7865658056643267",,"i.","ezenwa","i.","ezenwa","0.0","0.0","i.","ezenwa","i.","ezenwa","0.0","0.0","mathew","ikechukwu","mathew","ikechukwu","0.0","0.0","mathew","ikechukwu","mathew","ikechukwu","0.2222222222222222","0.2222222222222222","Nigeria","Nigeria","Nigeria","Nigeria","1.0","1.0"
"WekaMatchingRule","PlayerComplete_10548","newplayerTeamData_1193","0.7865658056643267",,"i.","mohamed","i.","mohamed","0.0","0.0","i.","mohamed","i.","mohamed","0.0","0.0","salah","salah","salah","salah","1.0","1.0","salah","salah","salah","salah","1.0","1.0","Egypt","Egypt","Egypt","Egypt","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6816","newplayerTeamData_1273","0.7865658056643267",,"p.","guendogan","p.","guendogan","0.0","0.0","p.","guendogan","p.","guendogan","0.0","0.0","hofmann","ilkay","hofmann","ilkay","0.0","0.0","hofmann","ilkay","hofmann","ilkay","0.1428571428571429","0.1428571428571429","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6816","newplayerTeamData_1272","0.7865658056643267",,"p.","brandt","p.","brandt","0.0","0.0","p.","brandt","p.","brandt","0.0","0.0","hofmann","julian","hofmann","julian","0.0","0.0","hofmann","julian","hofmann","julian","0.2857142857142857","0.2857142857142857","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9557","newplayerTeamData_1357","0.7865658056643267",,"kim","koo","kim","koo","0.0","0.0","kim","koo","kim","koo","0.0","0.0","nam chun","jacheol","nam chun","jacheol","0.0","0.0","nam chun","jacheol","nam chun","jacheol","0.25","0.25","Korea Republic","Korea Republic","Korea Republic","Korea Republic","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9557","newplayerTeamData_1356","0.7865658056643267",,"kim","kim","kim","kim","1.0","1.0","kim","kim","kim","kim","1.0","1.0","nam chun","minwoo","nam chun","minwoo","0.0","0.0","nam chun","minwoo","nam chun","minwoo","0.125","0.125","Korea Republic","Korea Republic","Korea Republic","Korea Republic","1.0","1.0"
"WekaMatchingRule","PlayerComplete_5283","newplayerTeamData_1729","0.7865658056643267",,"e.","laxalt","e.","laxalt","0.0","0.0","e.","laxalt","e.","laxalt","0.0","0.0","arévalo ríos","diego","arévalo ríos","diego","0.0","0.0","arévalo ríos","diego","arévalo ríos","diego","0.08333333333333337","0.08333333333333337","Uruguay","Uruguay","Uruguay","Uruguay","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6140","newplayerTeamData_1077","0.7865658056643267",,"jailson","gabriel","jailson","gabriel","0.0","0.0","jailson","gabriel","jailson","gabriel","0.0","0.0","oliva","jesus","oliva","jesus","0.0","0.0","oliva","jesus","oliva","jesus","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6140","newplayerTeamData_1076","0.7865658056643267",,"jailson","renato","jailson","renato","0.0","0.0","jailson","renato","jailson","renato","0.0","0.0","oliva","augusto","oliva","augusto","0.0","0.0","oliva","augusto","oliva","augusto","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11896","newplayerTeamData_1335","0.7865658056643267",,"d.","inui","d.","inui","0.0","0.0","d.","inui","d.","inui","0.0","0.0","kobayashi","takashi","kobayashi","takashi","0.0","0.0","kobayashi","takashi","kobayashi","takashi","0.5555555555555556","0.5555555555555556","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_7665","newplayerTeamData_1415","0.7865658056643267",,"i.","idowu","i.","idowu","0.0","0.0","i.","idowu","i.","idowu","0.0","0.0","mathew","bryan","mathew","bryan","0.0","0.0","mathew","bryan","mathew","bryan","0.0","0.0","Nigeria","Nigeria","Nigeria","Nigeria","1.0","1.0"
"WekaMatchingRule","PlayerComplete_5283","newplayerTeamData_1728","0.7865658056643267",,"e.","pereira","e.","pereira","0.0","0.0","e.","pereira","e.","pereira","0.0","0.0","arévalo ríos","maximiliano","arévalo ríos","maximiliano","0.0","0.0","arévalo ríos","maximiliano","arévalo ríos","maximiliano","0.16666666666666663","0.16666666666666663","Uruguay","Uruguay","Uruguay","Uruguay","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9133","newplayerTeamData_1540","0.7865658056643267",,"a.","lunev","a.","lunev","0.0","0.0","a.","lunev","a.","lunev","0.0","0.0","zabolotnyy","andrei","zabolotnyy","andrei","0.0","0.0","zabolotnyy","andrei","zabolotnyy","andrei","0.09999999999999998","0.09999999999999998","Russia","Russia","Russia","Russia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3712","newplayerTeamData_1664","0.7865658056643267",,"e.","durmaz","e.","durmaz","0.0","0.0","e.","durmaz","e.","durmaz","0.0","0.0","krafth","jimmy","krafth","jimmy","0.0","0.0","krafth","jimmy","krafth","jimmy","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3712","newplayerTeamData_1665","0.7865658056643267",,"e.","thelin","e.","thelin","0.0","0.0","e.","thelin","e.","thelin","0.0","0.0","krafth","isaac kiese","krafth","isaac kiese","0.0","0.0","krafth","isaac kiese","krafth","isaac kiese","0.09090909090909094","0.09090909090909094","Sweden","Sweden","Sweden","Sweden","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9133","newplayerTeamData_1541","0.7865658056643267",,"a.","kudriashov","a.","kudriashov","0.0","0.0","a.","kudriashov","a.","kudriashov","0.0","0.0","zabolotnyy","fedor","zabolotnyy","fedor","0.0","0.0","zabolotnyy","fedor","zabolotnyy","fedor","0.09999999999999998","0.09999999999999998","Russia","Russia","Russia","Russia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15512","newplayerTeamData_1662","0.7865658056643267",,"j.","rohden","j.","rohden","0.0","0.0","j.","rohden","j.","rohden","0.0","0.0","levi","marcus","levi","marcus","0.0","0.0","levi","marcus","levi","marcus","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0"
"WekaMatchingRule","PlayerComplete_10168","newplayerTeamData_1268","0.7865658056643267",,"r.","ruediger","r.","ruediger","0.0","0.0","r.","ruediger","r.","ruediger","0.0","0.0","ache","antonio","ache","antonio","0.0","0.0","ache","antonio","ache","antonio","0.1428571428571429","0.1428571428571429","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_4087","newplayerTeamData_1096","0.7865658056643267",,"l.","barrios","l.","barrios","0.0","0.0","l.","barrios","l.","barrios","0.0","0.0","castellanos","wilmar","castellanos","wilmar","0.0","0.0","castellanos","wilmar","castellanos","wilmar","0.18181818181818177","0.18181818181818177","Colombia","Colombia","Colombia","Colombia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_10168","newplayerTeamData_1269","0.7865658056643267",,"r.","boateng","r.","boateng","0.0","0.0","r.","boateng","r.","boateng","0.0","0.0","ache","jerome","ache","jerome","0.0","0.0","ache","jerome","ache","jerome","0.16666666666666663","0.16666666666666663","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_4087","newplayerTeamData_1097","0.7865658056643267",,"l.","sanchez","l.","sanchez","0.0","0.0","l.","sanchez","l.","sanchez","0.0","0.0","castellanos","carlos","castellanos","carlos","0.0","0.0","castellanos","carlos","castellanos","carlos","0.4545454545454546","0.4545454545454546","Colombia","Colombia","Colombia","Colombia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14408","newplayerTeamData_1491","0.7865658056643267",,"m.","lewandowski","m.","lewandowski","0.0","0.0","m.","lewandowski","m.","lewandowski","0.0","0.0","koj","robert","koj","robert","0.0","0.0","koj","robert","koj","robert","0.16666666666666663","0.16666666666666663","Poland","Poland","Poland","Poland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15512","newplayerTeamData_1663","0.7865658056643267",,"j.","toivonen","j.","toivonen","0.0","0.0","j.","toivonen","j.","toivonen","0.0","0.0","levi","ola","levi","ola","0.0","0.0","levi","ola","levi","ola","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16059","newplayerTeamData_1623","0.7865658056643267",,"sergio","pique","sergio","pique","0.0","0.0","sergio","pique","sergio","pique","0.0","0.0","benito","gerard","benito","gerard","0.0","0.0","benito","gerard","benito","gerard","0.16666666666666663","0.16666666666666663","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15436","newplayerTeamData_1485","0.7865658056643267",,"j.","jedrzejczyk","j.","jedrzejczyk","0.0","0.0","j.","jedrzejczyk","j.","jedrzejczyk","0.0","0.0","łukowski","artur","łukowski","artur","0.0","0.0","łukowski","artur","łukowski","artur","0.0","0.0","Poland","Poland","Poland","Poland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16970","newplayerTeamData_1211","0.7865658056643267",,"j.","stones","j.","stones","0.0","0.0","j.","stones","j.","stones","0.0","0.0","hooper","john","hooper","john","0.0","0.0","hooper","john","hooper","john","0.16666666666666663","0.16666666666666663","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15436","newplayerTeamData_1484","0.7865658056643267",,"j.","pazdan","j.","pazdan","0.0","0.0","j.","pazdan","j.","pazdan","0.0","0.0","łukowski","michal","łukowski","michal","0.0","0.0","łukowski","michal","łukowski","michal","0.0","0.0","Poland","Poland","Poland","Poland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16970","newplayerTeamData_1210","0.7865658056643267",,"j.","dier","j.","dier","0.0","0.0","j.","dier","j.","dier","0.0","0.0","hooper","eric","hooper","eric","0.0","0.0","hooper","eric","hooper","eric","0.0","0.0","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_8319","newplayerTeamData_1173","0.7865658056643267",,"j.","jorgensen","j.","jorgensen","0.0","0.0","j.","jorgensen","j.","jorgensen","0.0","0.0","borring","mathias","borring","mathias","0.0","0.0","borring","mathias","borring","mathias","0.1428571428571429","0.1428571428571429","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_8319","newplayerTeamData_1172","0.7865658056643267",,"j.","dolberg","j.","dolberg","0.0","0.0","j.","dolberg","j.","dolberg","0.0","0.0","borring","kasper","borring","kasper","0.0","0.0","borring","kasper","borring","kasper","0.0","0.0","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16862","newplayerTeamData_1242","0.7865658056643267",,"s.","kante","s.","kante","0.0","0.0","s.","kante","s.","kante","0.0","0.0","camara","ngolo","camara","ngolo","0.0","0.0","camara","ngolo","camara","ngolo","0.0","0.0","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16862","newplayerTeamData_1243","0.7865658056643267",,"s.","matuidi","s.","matuidi","0.0","0.0","s.","matuidi","s.","matuidi","0.0","0.0","camara","blaise","camara","blaise","0.0","0.0","camara","blaise","camara","blaise","0.0","0.0","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11058","newplayerTeamData_1700","0.7865658056643267",,"d.","bronn","d.","bronn","0.0","0.0","d.","bronn","d.","bronn","0.0","0.0","bronn","dylan","bronn","dylan","0.0","0.0","bronn","dylan","bronn","dylan","0.19999999999999996","0.19999999999999996","Tunisia","Tunisia","Tunisia","Tunisia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16625","newplayerTeamData_1261","0.7865658056643267",,"j.","werner","j.","werner","0.0","0.0","j.","werner","j.","werner","0.0","0.0","albrecht","timo","albrecht","timo","0.0","0.0","albrecht","timo","albrecht","timo","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_8623","newplayerTeamData_1227","0.7865658056643267",,"j.","loftus-cheek","j.","loftus-cheek","0.0","0.0","j.","loftus-cheek","j.","loftus-cheek","0.0","0.0","emmanuel-thomas","ruben","emmanuel-thomas","ruben","0.0","0.0","emmanuel-thomas","ruben","emmanuel-thomas","ruben","0.06666666666666665","0.06666666666666665","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16625","newplayerTeamData_1260","0.7865658056643267",,"j.","kroos","j.","kroos","0.0","0.0","j.","kroos","j.","kroos","0.0","0.0","albrecht","toni","albrecht","toni","0.0","0.0","albrecht","toni","albrecht","toni","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_8774","newplayerTeamData_1249","0.7865658056643267",,"f.","thauvin","f.","thauvin","0.0","0.0","f.","thauvin","f.","thauvin","0.0","0.0","antunes","florian","antunes","florian","0.0","0.0","antunes","florian","antunes","florian","0.0","0.0","France","France","France","France","1.0","1.0"
